LSOA21CD,Index of Multiple Deprivation (IMD) Score,pop_65plus
E01003726,31.7,0.0538707102952913
E01003727,29.9,0.11681715575620767
E01034482,29.2,0.0
E01034484,29.2,0.08348030570252793
E01034483,29.2,0.007137758743754461
E01003729,29.5,0.07723112128146453
E01003730,23.5,0.08143322475570032
E01003731,26.4,0.059334298118668596
E01003732,33.9,0.07435757244395845
E01003733,25.4,0.06344902386117136
E01003734,22.0,0.08238482384823849
E01003735,34.3,0.08206831119544591
E01003736,25.0,0.03712871287128713
E01003737,14.6,0.10520939734422881
E01003738,14.2,0.11339773204535909
E01003739,19.8,0.09262363788767812
E01003740,18.4,0.12880143112701253
E01003741,16.3,0.1524181729360039
E01003742,15.1,0.07631359466221851
E01003743,20.5,0.10427807486631016
E01003744,8.4,0.2677595628415301
E01003745,5.7,0.2025405786873677
E01003746,4.1,0.2721636701797892
E01003747,5.9,0.21258134490238612
E01003748,4.9,0.2376599634369287
E01003749,8.4,0.16525183927560838
E01003750,12.2,0.20217166494312305
E01003751,16.3,0.10789473684210527
E01003752,12.7,0.11974110032362459
E01003753,13.4,0.10372608257804633
E01003754,13.0,0.17933836331979106
E01003755,14.8,0.08677337826453244
E01003756,16.9,0.10324129651860744
E01003757,20.3,0.11387736284001844
E01034480,21.1,0.0387243735763098
E01034481,21.1,0.0717201166180758
E01003759,5.0,0.16204287515762925
E01003760,15.0,0.1130890052356021
E01003761,39.7,0.06172171088251218
E01003762,14.1,0.1069364161849711
E01003763,11.4,0.1487357461576599
E01003764,14.1,0.11137440758293839
E01003765,8.5,0.09888438133874239
E01003766,19.5,0.10704355885078777
E01003767,22.4,0.0853932584269663
E01003768,29.3,0.1029723991507431
E01003769,24.7,0.09220231822971549
E01003770,16.7,0.07262569832402235
E01003771,16.9,0.1304109589041096
E01003772,17.3,0.1272929405225125
E01003773,15.0,0.0989611809732094
E01003774,8.9,0.14278429372768994
E01003775,7.6,0.19119420989143546
E01003776,23.9,0.24051371862230006
E01003777,7.8,0.14612381483547127
E01003778,9.6,0.147119341563786
E01003779,14.1,0.209529627367135
E01003780,5.8,0.21916932907348244
E01003781,17.1,0.0966616841056303
E01003782,22.0,0.07403123192596876
E01003783,34.2,0.08983915260886623
E01003784,18.4,0.0863770977295163
E01003785,25.7,0.08905109489051095
E01003786,13.0,0.10870907967881409
E01003787,15.4,0.12260765550239235
E01003788,24.9,0.09816612729234088
E01003789,10.3,0.1908450704225352
E01003790,16.2,0.16819371727748691
E01003791,15.7,0.2126549249836921
E01003792,11.3,0.1455965909090909
E01003793,25.0,0.13383838383838384
E01003794,7.9,0.1841249186727391
E01003795,8.4,0.19523809523809524
E01003796,9.5,0.1713925645872716
E01032581,27.6,0.07676455435342606
E01033589,15.3,0.0051813471502590676
E01033590,16.6,0.021311475409836064
E01033591,30.5,0.06825025092004015
E01033592,17.1,0.09645177411294353
E01003797,5.9,0.2582921665490473
E01003798,8.5,0.23385939741750358
E01003799,7.2,0.16945996275605213
E01003800,13.1,0.17572944297082227
E01003801,4.0,0.1728492501973165
E01003802,4.7,0.20114531138153185
E01003803,23.8,0.12556053811659193
E01003804,5.8,0.12407602956705385
E01003805,3.7,0.22120866590649943
E01003806,8.0,0.179890560875513
E01003807,7.8,0.1345088161209068
E01003808,6.0,0.12898003237992445
E01003809,6.1,0.2206221198156682
E01003810,7.5,0.14508094645080946
E01003811,5.5,0.0961223375204806
E01003812,7.8,0.1111111111111111
E01003813,4.7,0.21972534332084895
E01003814,9.0,0.20905533817775293
E01003815,8.9,0.17391304347826086
E01003816,12.1,0.1739638061879743
E01003817,11.0,0.21946274708565636
E01003818,7.1,0.20145631067961164
E01003819,28.7,0.1523327712197864
E01003820,11.5,0.15049019607843137
E01003821,5.1,0.13396561944279786
E01003822,3.0,0.26440677966101694
E01003823,7.2,0.2501485442661913
E01003824,4.6,0.19888820259419396
E01003825,3.2,0.16789982925441094
E01003826,22.9,0.16929133858267717
E01003827,8.5,0.14534288638689866
E01003828,6.1,0.2701298701298701
E01003829,26.7,0.15915915915915915
E01003830,9.4,0.18244315177154943
E01003831,10.2,0.18651026392961878
E01003832,37.0,0.1723684210526316
E01003833,16.6,0.19264805990469708
E01003834,7.3,0.1657214870825457
E01003835,4.5,0.15170278637770898
E01003836,13.0,0.2055800293685756
E01003837,7.8,0.21803435114503816
E01003838,7.3,0.132128740824393
E01003839,13.1,0.1595744680851064
E01003840,14.8,0.12169603524229075
E01003841,26.0,0.09517112048757619
E01003842,20.4,0.14219114219114218
E01003843,15.7,0.17294598275079437
E01003844,9.2,0.23716216216216215
E01003845,9.3,0.23319931074095349
E01003846,4.2,0.17699115044247787
E01003847,6.7,0.16576900059844404
E01003848,11.4,0.11046817464492373
E01003849,8.4,0.20925684485006518
E01003851,5.9,0.22131147540983606
E01003852,13.6,0.18782098312545856
E01003853,11.5,0.22984441301272984
E01003854,7.8,0.14947368421052631
E01003855,19.2,0.13191929643041903
E01003856,6.3,0.08966745843230403
E01003857,5.5,0.09909429941395845
E01003858,3.9,0.12560096153846154
E01003859,6.7,0.1458721291123526
E01003860,9.3,0.140625
E01003861,8.2,0.09400406504065041
E01003862,17.8,0.11737570476678626
E01003863,18.7,0.20912280701754385
E01003864,7.1,0.17695473251028807
E01003865,11.5,0.14789219073946094
E01003866,3.8,0.10794780545670225
E01003867,11.8,0.12875
E01003868,5.6,0.10895428929242329
E01003869,5.1,0.13127646702964307
E01003870,5.8,0.10622009569377991
E01003871,4.8,0.11589213998852553
E01003872,7.6,0.11764705882352941
E01003873,7.5,0.1608433734939759
E01003874,5.2,0.11776187378009109
E01003875,7.3,0.1877962085308057
E01003876,6.7,0.1928609483217901
E01003877,6.0,0.17925824175824176
E01003878,19.6,0.2361299052774019
E01003879,5.9,0.12184873949579832
E01003880,6.1,0.14460942543576502
E01003881,4.6,0.1276013143483023
E01003882,6.2,0.1310483870967742
E01003883,4.8,0.10473815461346633
E01003884,5.6,0.20559680182752713
E01003885,6.1,0.14360313315926893
E01003886,3.5,0.13591635916359163
E01003887,4.6,0.15619788771539744
E01003888,13.6,0.17239709443099274
E01003889,4.8,0.23695518723143033
E01003890,6.6,0.13829133374308544
E01003891,2.7,0.2523997741389046
E01003892,3.8,0.21062618595825428
E01003893,6.7,0.18461538461538463
E01003894,4.8,0.1329656862745098
E01003895,8.0,0.16273720529039679
E01003896,7.6,0.13113897596656218
E01003897,8.3,0.09715157680569685
E01003898,7.9,0.1351508120649652
E01003899,5.1,0.13337846987136087
E01003900,21.2,0.14664310954063603
E01003901,7.1,0.1076158940397351
E01003902,5.9,0.1479076479076479
E01003903,13.2,0.14921780986762936
E01003904,10.7,0.09931719428926133
E01003905,7.6,0.16449885233358838
E01003906,12.1,0.17612638970157987
E01003907,21.0,0.1535735380980508
E01003908,6.9,0.1757508342602892
E01003909,7.6,0.20695970695970695
E01003910,6.5,0.22951807228915663
E01033570,15.3,0.0764364786505008
E01033571,13.5,0.18528428093645485
E01003911,29.8,0.05971563981042654
E01003912,40.6,0.07168458781362007
E01003913,19.2,0.10554216867469879
E01003914,21.5,0.09344790547798067
E01003915,28.0,0.08306364617044229
E01003916,24.7,0.0668327106683271
E01003917,30.2,0.13114754098360656
E01003918,34.6,0.11871227364185111
E01003919,23.6,0.09477756286266925
E01003920,32.3,0.08115942028985507
E01003921,39.7,0.06167633104902478
E01003922,30.6,0.10854092526690391
E01003923,26.7,0.09908256880733946
E01003924,31.2,0.09318826868495743
E01003925,32.7,0.07927747114902157
E01003926,31.4,0.1281869688385269
E01033867,16.4,0.06060606060606061
E01033868,16.4,0.00715307582260372
E01003929,23.0,0.08480565371024736
E01003930,28.9,0.049338758901322485
E01003932,39.0,0.05736636245110821
E01003933,33.6,0.07160909856781802
E01003934,18.6,0.15915915915915915
E01003935,21.0,0.0844306738962045
E01003936,14.2,0.04514948139109213
E01003937,24.3,0.027278775781769793
E01003938,31.2,0.05073649754500818
E01003939,20.5,0.03058103975535168
E01003940,33.4,0.10280970625798212
E01003941,18.2,0.056517311608961306
E01003942,31.3,0.05476566614007372
E01003943,40.1,0.07028112449799197
E01003945,16.4,0.18019026301063235
E01003946,17.0,0.17035864978902954
E01003947,36.1,0.07620237351655215
E01003948,17.3,0.10240274599542334
E01003949,17.1,0.11677282377919321
E01003950,27.5,0.10201005025125628
E01003951,16.0,0.17374005305039789
E01003952,15.6,0.08880778588807786
E01003953,18.6,0.11022044088176353
E01003954,17.3,0.1173939766441303
E01003955,18.3,0.09140369967355821
E01003956,11.8,0.09580838323353294
E01003957,14.1,0.10143329658213891
E01003958,16.3,0.10051020408163265
E01003960,27.4,0.0743847874720358
E01003961,37.8,0.12063953488372094
E01003963,39.2,0.06279342723004695
E01033878,35.4,0.06759259259259259
E01033880,35.4,0.03222748815165877
E01003966,33.3,0.1010613751730503
E01033881,31.4,0.10941609679116254
E01033879,46.6,0.08268025078369906
E01003969,24.1,0.06448911222780569
E01033881,39.0,0.10941609679116254
E01003971,50.4,0.05726256983240224
E01003972,27.7,0.04564315352697095
E01003973,29.8,0.06594071385359952
E01033879,35.4,0.08268025078369906
E01003975,31.0,0.05480984340044743
E01003976,30.4,0.04800339847068819
E01003977,27.5,0.09241452991452992
E01033870,22.9,0.02617801047120419
E01033872,22.9,0.043548387096774194
E01003979,29.5,0.15519765739385066
E01003980,32.9,0.09687034277198212
E01003981,26.5,0.0653896961690885
E01003983,31.1,0.06779661016949153
E01003984,35.2,0.1240276577355229
E01003986,38.1,0.09314359637774904
E01003987,34.2,0.11716621253405994
E01003988,31.7,0.13157894736842105
E01003989,28.9,0.05249110320284697
E01003990,31.1,0.08020698576972833
E01003991,39.3,0.15891472868217055
E01003992,32.4,0.10709759188846642
E01003993,28.4,0.0677882236516576
E01003994,35.7,0.09534246575342466
E01003995,35.1,0.09911242603550297
E01003997,30.3,0.07607843137254902
E01003998,25.1,0.09978463747307968
E01003999,24.5,0.05223367697594502
E01004000,28.0,0.11156186612576065
E01004001,35.8,0.16123595505617977
E01004002,17.6,0.09863339275103981
E01004003,35.6,0.09487459105779716
E01004004,31.6,0.08116385911179173
E01004005,45.1,0.09427464485578993
E01004006,26.4,0.0890557939914163
E01004007,39.4,0.07505211952744961
E01004008,34.8,0.08123515439429929
E01004010,32.3,0.06304493628437291
E01004011,31.0,0.07942583732057416
E01004012,27.3,0.0475785896346644
E01004013,39.1,0.10011848341232228
E01004014,33.9,0.08517495395948435
E01004015,22.8,0.08411732152739347
E01004016,20.2,0.07890625
E01004017,15.6,0.10054512416717142
E01004018,11.3,0.09330521876647338
E01004019,24.0,0.07247749881572714
E01004020,28.0,0.07834101382488479
E01004021,14.8,0.07312348668280871
E01033869,24.6,0.0681198910081744
E01033871,24.6,0.112565445026178
E01004023,28.5,0.1217125382262997
E01004024,31.2,0.12185495806610755
E01033884,19.5,0.023084025854108958
E01033885,19.5,0.061068702290076333
E01004028,26.4,0.05296343001261034
E01004029,12.4,0.02564102564102564
E01004030,24.9,0.12303664921465969
E01004031,26.0,0.06704980842911877
E01004032,8.3,0.05241660993873383
E01004033,27.1,0.0611065235342692
E01004034,25.7,0.046242774566473986
E01004035,36.2,0.1280323450134771
E01004036,31.5,0.07444286391654813
E01004037,25.9,0.03386454183266932
E01004038,22.3,0.027944969905417026
E01004039,22.6,0.03596660244059088
E01004040,39.9,0.10426540284360189
E01004041,27.4,0.08415841584158416
E01004042,45.4,0.12399598393574297
E01004043,26.4,0.14306676449009537
E01004044,31.1,0.07627711686494051
E01004045,27.3,0.07102092580849714
E01004046,17.3,0.09085009733939
E01004047,24.4,0.08588957055214724
E01004048,20.5,0.05459057071960298
E01004049,16.7,0.06791044776119402
E01004050,14.5,0.10701630049610206
E01004051,9.7,0.13912375096079937
E01004052,15.8,0.07941009642654566
E01004053,8.7,0.06879739978331528
E01004054,8.4,0.06295081967213115
E01004055,38.9,0.15978593272171254
E01004056,19.7,0.10767274268757948
E01004057,21.7,0.06261425959780621
E01004058,8.4,0.047619047619047616
E01004059,17.3,0.0175609756097561
E01004060,32.0,0.1032719836400818
E01004061,21.5,0.0878169449598021
E01004062,29.4,0.06244260789715335
E01004063,27.4,0.12310902451747523
E01004064,30.5,0.0851063829787234
E01004065,19.3,0.08581081081081081
E01004066,23.9,0.09885931558935361
E01004067,35.5,0.07866184448462929
E01004068,34.4,0.14616572310859496
E01004069,9.3,0.2100075815011372
E01004070,13.1,0.14521112255406798
E01004071,18.2,0.10688524590163935
E01004072,9.2,0.13723150357995226
E01004073,8.6,0.11224489795918367
E01004074,9.8,0.1901770416904626
E01004075,8.6,0.1840738603577611
E01032583,30.2,0.053118908382066274
E01032584,28.1,0.08314606741573034
E01032637,10.0,0.01953125
E01032638,5.6,0.05722326454033771
E01032639,22.7,0.04502617801047121
E01032640,9.8,0.04477611940298507
E01032646,14.0,0.05199189736664416
E01032719,26.0,0.05371900826446281
E01033873,49.2,0.02484113229347198
E01033874,49.2,0.0
E01033876,36.9,0.013333333333333334
E01033877,36.9,0.06819672131147542
E01033875,36.9,0.07303807303807304
E01032803,16.1,0.02806297056810404
E01033882,37.7,0.08836206896551724
E01033883,37.7,0.057053291536050155
E01032834,9.1,0.04620123203285421
E01004076,18.3,0.14312039312039312
E01004077,13.5,0.18963414634146342
E01004078,15.6,0.11396011396011396
E01004079,8.6,0.16982507288629736
E01004080,9.9,0.22546230440967283
E01004081,12.4,0.09786476868327403
E01004082,5.3,0.1536231884057971
E01004083,44.3,0.12385321100917432
E01004084,5.8,0.27546138072453863
E01004085,8.5,0.22924411400247832
E01004086,15.3,0.13627353815659068
E01004087,5.7,0.2415335463258786
E01004088,43.2,0.08320649416539827
E01004089,35.5,0.10051736881005174
E01004090,34.4,0.12751677852348994
E01004091,4.6,0.256269592476489
E01004092,7.5,0.23202170963364993
E01004093,5.4,0.18382780686445607
E01004094,4.5,0.13808219178082193
E01004095,5.6,0.22026143790849673
E01004096,18.9,0.11046885035324341
E01004097,4.8,0.16943930991990142
E01004098,6.0,0.1704718417047184
E01004099,21.1,0.12841191066997518
E01004100,7.4,0.17252604166666666
E01004101,4.7,0.20590302178496134
E01004102,10.8,0.15722851432378415
E01004103,8.2,0.11995451961341672
E01004104,4.1,0.1996221662468514
E01004105,5.1,0.17367853290183388
E01004106,3.1,0.24907292954264523
E01004107,12.5,0.1371818746120422
E01004108,13.1,0.16283818274629913
E01004109,14.7,0.1608925425719319
E01004110,9.2,0.17113095238095238
E01004111,10.4,0.18820726622989875
E01004112,2.8,0.2529691211401425
E01004114,4.7,0.3012318029115342
E01004115,6.2,0.14812805208898536
E01004116,6.4,0.2761788120024495
E01004117,4.1,0.13703443429374562
E01004118,9.8,0.1696869851729819
E01004119,9.6,0.16826265389876882
E01004120,4.8,0.2159383033419023
E01004121,8.3,0.16901408450704225
E01004122,5.3,0.22805755395683452
E01004123,28.2,0.08101045296167247
E01004124,23.2,0.1027190332326284
E01004125,31.6,0.12507856693903205
E01004126,31.4,0.09166666666666666
E01004127,19.8,0.11780383795309168
E01004128,23.7,0.10773480662983426
E01004129,34.1,0.12586298459904408
E01004130,10.2,0.1954087346024636
E01004131,11.2,0.12074303405572756
E01004132,6.6,0.134
E01004133,6.5,0.16875784190715182
E01004134,11.8,0.2076167076167076
E01004135,7.6,0.19863481228668942
E01004136,8.4,0.18482490272373542
E01004137,16.0,0.08060747663551401
E01004138,14.2,0.10312151616499443
E01004139,9.6,0.1264591439688716
E01004140,34.0,0.0974304068522484
E01004141,21.1,0.12322015334063527
E01034155,26.0,0.09211822660098522
E01034156,26.0,0.04065040650406504
E01004143,11.8,0.1193029490616622
E01004144,8.8,0.18851087562744004
E01004145,12.3,0.14230103806228372
E01004146,12.5,0.13761928679055752
E01004147,9.4,0.23574144486692014
E01004148,23.4,0.12242626599888703
E01004149,10.0,0.19540229885057472
E01004150,21.6,0.16270843860535625
E01004151,14.9,0.13016528925619836
E01004152,14.9,0.19176536943034406
E01004153,13.1,0.11197110423116616
E01004154,4.9,0.23986486486486486
E01004155,8.1,0.14151925078043703
E01004156,9.0,0.12874251497005987
E01004157,3.3,0.19306540583136328
E01004158,7.9,0.19362745098039216
E01004159,14.2,0.1596842744383728
E01004160,9.3,0.1167481662591687
E01004161,8.0,0.1485148514851485
E01004162,11.5,0.11010830324909747
E01004163,14.6,0.15491329479768787
E01004164,12.1,0.1572112098427888
E01004165,16.4,0.11708683473389356
E01004166,11.4,0.16493506493506493
E01004167,31.4,0.11455108359133127
E01004168,8.7,0.18159509202453988
E01004169,27.2,0.04780433574207893
E01004170,10.2,0.13430127041742287
E01004171,6.4,0.18890274314214464
E01004172,20.9,0.10553018772196854
E01004173,13.6,0.193952802359882
E01004174,17.3,0.12270714737507907
E01004175,10.9,0.13610149942329874
E01004176,11.9,0.12974051896207583
E01004177,18.9,0.2856356631810677
E01004178,17.2,0.13056133056133057
E01004179,7.2,0.184
E01004180,5.0,0.24443207126948774
E01004181,16.5,0.20182440136830102
E01004182,25.1,0.09760178471834914
E01004183,28.5,0.08825214899713467
E01004184,29.8,0.07477744807121661
E01004185,43.2,0.039868667917448405
E01004186,13.8,0.07441860465116279
E01004187,22.5,0.12788632326820604
E01034154,14.0,0.01350438892640108
E01034153,14.0,0.08836206896551724
E01004189,28.6,0.10351377018043685
E01004190,4.7,0.21433850702143384
E01004191,7.8,0.1551814834297738
E01004192,11.3,0.1126005361930295
E01004193,12.4,0.08024691358024691
E01004194,11.0,0.14984126984126983
E01004195,9.5,0.14688249400479617
E01004196,5.8,0.2107904642409034
E01032623,2.8,0.27334083239595053
E01035660,27.5,0.0395558639833449
E01035661,27.5,0.028065893837705917
E01004198,42.1,0.12166558230318802
E01004199,43.9,0.07963069821119446
E01004200,27.2,0.024666666666666667
E01004201,25.9,0.0975177304964539
E01004202,25.4,0.036354823073194376
E01004203,28.3,0.05726872246696035
E01004204,34.0,0.11536444677503933
E01004205,37.9,0.04931141714793425
E01004206,43.1,0.06629834254143646
E01004207,34.8,0.07449051300070274
E01004208,25.1,0.02276176024279211
E01004209,42.5,0.052105638829407566
E01004211,31.5,0.04458204334365325
E01004212,24.9,0.031055900621118012
E01004214,35.6,0.1037394451145959
E01035703,17.4,0.0
E01035704,17.4,0.0
E01035705,17.4,0.09749303621169916
E01035706,17.4,0.023166023166023165
E01004216,14.1,0.0849780701754386
E01004217,22.5,0.1123959296947271
E01004218,12.7,0.08940568475452196
E01004219,33.7,0.03835021707670044
E01004221,19.0,0.06704196519959059
E01004222,37.7,0.12418772563176896
E01004223,35.5,0.13347921225382933
E01035657,31.2,0.0
E01035658,31.2,0.0
E01035659,31.2,0.104375
E01035662,20.8,0.0045871559633027525
E01035663,20.8,0.023721275018532245
E01004226,28.6,0.04699093157460841
E01004228,21.9,0.12712275594371664
E01004229,25.7,0.07013888888888889
E01004230,27.8,0.10098302055406613
E01004231,32.5,0.07203907203907203
E01004232,20.7,0.09035136642498606
E01004233,31.1,0.09132007233273057
E01004234,24.2,0.07737169517884915
E01004235,32.6,0.060240963855421686
E01004236,38.7,0.06825499034127495
E01004237,29.7,0.06058631921824104
E01035665,30.7,0.003481894150417827
E01035666,30.7,0.01816294758692268
E01035667,30.7,0.020541082164328657
E01004239,41.3,0.11800554016620499
E01004240,31.7,0.10763097949886105
E01004241,36.9,0.08275058275058275
E01035671,26.7,0.002300966405890474
E01035672,26.7,0.0351925630810093
E01035673,26.7,0.0136986301369863
E01004243,36.1,0.03530166880616174
E01004244,43.2,0.10123574144486693
E01004245,46.5,0.02663115845539281
E01035678,29.9,0.045548654244306416
E01035679,29.9,0.0566272557560672
E01004247,41.7,0.06649331352154532
E01004248,43.1,0.03723404255319149
E01004249,43.1,0.07137030995106036
E01035684,39.6,0.04361567635903919
E01035685,39.6,0.08481262327416174
E01004251,28.7,0.05259087393658159
E01035692,35.2,0.0423728813559322
E01035694,35.2,0.032951945080091534
E01035693,28.2,0.027634961439588688
E01035695,28.2,0.056329497274379164
E01035690,18.7,0.00791295746785361
E01035691,18.7,0.021567596002104155
E01004255,34.7,0.05904288377874456
E01004256,35.6,0.08090803259604191
E01004257,33.0,0.04984423676012461
E01004258,22.0,0.11901595744680851
E01004259,26.2,0.0502283105022831
E01004260,32.2,0.06375838926174497
E01035670,25.8,0.05
E01035670,29.3,0.05
E01004263,33.0,0.10581639803784162
E01004264,34.3,0.06662087912087912
E01004266,26.9,0.11530398322851153
E01004267,33.0,0.04559819413092551
E01004268,34.4,0.05463858850313034
E01035674,32.2,0.026124818577648767
E01035675,32.2,0.0443213296398892
E01004270,22.3,0.025811823480432972
E01004271,31.0,0.042122316727420006
E01004272,35.1,0.04940119760479042
E01035676,36.8,0.11055276381909548
E01035677,36.8,0.01330671989354624
E01004274,24.2,0.07335710646968925
E01004275,13.8,0.05863833136560409
E01004276,5.4,0.03767123287671233
E01004277,7.9,0.038656527249683145
E01004280,25.1,0.07364729458917836
E01004281,8.2,0.024975024975024976
E01004283,29.6,0.09164785553047404
E01035680,31.4,0.005981511691136488
E01035681,31.4,0.07538910505836575
E01035682,39.7,0.015006821282401092
E01035683,39.7,0.05866376969038566
E01004286,36.5,0.09454688112985485
E01004287,29.9,0.14365351629502573
E01004288,38.0,0.10131926121372031
E01004289,34.6,0.09614421632448673
E01004290,28.6,0.08579881656804733
E01004291,9.9,0.07552083333333333
E01004292,7.7,0.06935388263189093
E01004293,8.8,0.11127523387493846
E01035696,18.6,0.0
E01035697,18.6,0.0451574569221628
E01004295,31.1,0.07392996108949416
E01004296,26.1,0.0625
E01004297,9.3,0.09538621047174702
E01004298,41.3,0.10488245931283906
E01004300,36.7,0.08962597035991532
E01004301,35.8,0.07208480565371024
E01004302,25.3,0.012121212121212121
E01004303,24.0,0.06518010291595197
E01004304,38.5,0.08657810352725608
E01004305,30.9,0.10564102564102563
E01004306,36.7,0.08337787279529664
E01004307,14.0,0.02851153039832285
E01004308,28.8,0.0873452544704264
E01004309,38.5,0.05838902567710166
E01004310,37.3,0.05621301775147929
E01004311,38.8,0.08302088912694162
E01004312,39.6,0.10136452241715399
E01004313,24.6,0.04450757575757576
E01035664,21.6,0.1024542267238021
E01004315,32.6,0.10142238713667286
E01004316,39.1,0.03861386138613861
E01035669,27.6,0.003711952487008166
E01035668,27.6,0.04249154997585707
E01035664,35.9,0.1024542267238021
E01004319,32.6,0.07401574803149606
E01004321,33.8,0.08767245215843347
E01004322,32.3,0.03488372093023256
E01004323,27.8,0.06359781950333132
E01004324,37.5,0.054701905347264906
E01035686,24.5,0.016722408026755852
E01035687,24.5,0.01154068090017311
E01004326,26.3,0.03919491525423729
E01032764,22.2,0.026404023470243086
E01032765,28.2,0.060451977401129946
E01035688,19.8,0.0
E01035689,19.8,0.012360939431396786
E01032767,11.9,0.010296010296010296
E01032768,12.9,0.01694915254237288
E01032769,18.0,0.055891238670694864
E01032770,16.6,0.034564393939393936
E01032771,13.2,0.025324675324675326
E01032772,23.8,0.03189726594863297
E01035698,14.4,0.0
E01035699,14.4,0.0
E01032774,30.2,0.0244457077885162
E01032775,9.4,0.02533783783783784
E01032776,9.8,0.007733204446592557
E01032777,18.5,0.0
E01035700,17.4,0.0043859649122807015
E01035701,17.4,0.004370629370629371
E01035702,17.4,0.007457627118644068
E01032779,17.3,0.0035790980672870437
E01032780,16.2,0.022504892367906065
E01032781,12.7,0.02447761194029851
E01032782,19.6,0.00980392156862745
E01032783,17.7,0.0801209372637944
E01032784,22.8,0.03656413232733604
E01032785,20.8,0.00874056416368693
E01032786,26.7,0.05950212507589557
E01032787,34.2,0.06319554848966613
E01004327,30.1,0.08561643835616438
E01004328,23.2,0.06737967914438503
E01004329,23.7,0.06406685236768803
E01004330,16.9,0.09926918392204628
E01004331,22.8,0.0764525993883792
E01004332,28.2,0.07585139318885449
E01004333,27.9,0.05981873111782477
E01004334,44.7,0.0727075420510038
E01004335,39.7,0.07247223845704266
E01004336,24.3,0.12107904642409034
E01004337,26.1,0.09457900807381776
E01004338,19.4,0.0875
E01004339,24.5,0.054861488321564365
E01004340,43.2,0.09394904458598727
E01004341,32.1,0.09446419502285425
E01004342,22.4,0.07214524605828954
E01004343,15.8,0.11987041036717062
E01004344,30.5,0.06862231534834992
E01004345,20.9,0.08028792912513842
E01004346,18.2,0.07866440294284098
E01004347,15.5,0.08191440404970088
E01004348,18.2,0.05872311369067941
E01004349,29.9,0.14935064935064934
E01004350,28.6,0.30691056910569103
E01004351,15.0,0.21916971916971917
E01004352,10.4,0.28482003129890454
E01004353,16.1,0.23320589841616604
E01004354,13.6,0.14486215538847116
E01004355,25.2,0.15615792575132587
E01004356,25.9,0.18739054290718038
E01004357,17.6,0.18671679197994986
E01004358,22.1,0.18013381369016984
E01004359,12.7,0.17076023391812867
E01004360,13.1,0.2563718140929535
E01004361,15.4,0.1905781584582441
E01004362,23.3,0.11193111931119311
E01004363,19.4,0.12618483412322276
E01004364,32.0,0.09243270695784662
E01004365,29.3,0.06607929515418502
E01004366,19.6,0.1599386816555953
E01004367,27.3,0.08755472170106317
E01004368,21.8,0.0881870385561936
E01004369,15.8,0.04474142940151075
E01004370,14.5,0.05665859564164649
E01004371,20.6,0.09389952153110048
E01004372,11.8,0.05272952853598015
E01004373,25.6,0.08241758241758242
E01004374,17.1,0.08380462724935733
E01004375,20.8,0.07012035583464155
E01004376,22.2,0.09754797441364606
E01004377,19.8,0.13034188034188035
E01004378,23.0,0.1169931180518793
E01004379,11.8,0.11936475409836066
E01004380,22.7,0.12099043331457512
E01004381,15.4,0.10432569974554708
E01004382,38.7,0.06591549295774649
E01004383,15.0,0.1342400946185689
E01004384,32.1,0.1467065868263473
E01004385,33.5,0.15112540192926044
E01004386,8.9,0.20237422272470323
E01004387,7.2,0.20588235294117646
E01004388,19.4,0.1567342073897497
E01004389,31.0,0.15755813953488373
E01004390,35.0,0.139375
E01004391,21.3,0.05636833046471601
E01004392,26.2,0.06490478041197047
E01004393,21.8,0.10836845273931367
E01004394,36.0,0.09131736526946108
E01004395,17.3,0.08711433756805807
E01004396,19.9,0.09339294585196224
E01004397,26.9,0.0694060773480663
E01004398,37.9,0.10368550368550368
E01004399,47.5,0.08227848101265822
E01004400,29.2,0.08268330733229329
E01004401,22.2,0.05910064239828694
E01004402,32.7,0.09897794513179128
E01004403,30.8,0.05568627450980392
E01004404,28.7,0.04648724222299895
E01004405,28.4,0.09675550405561993
E01004406,22.5,0.08346795907377491
E01004407,41.2,0.03787878787878788
E01004408,23.3,0.07575757575757576
E01004409,27.4,0.1187010078387458
E01004410,34.2,0.15209326974032855
E01004411,26.5,0.0745658835546476
E01004412,18.4,0.077313769751693
E01004413,32.2,0.224609375
E01004414,21.5,0.13636363636363635
E01004415,26.4,0.19473361910593998
E01004416,23.0,0.15490628445424476
E01004417,23.1,0.19655891553701774
E01004418,19.4,0.154627539503386
E01004419,21.1,0.08654926938928438
E01004420,42.1,0.07867679928475638
E01004421,25.0,0.13183279742765272
E01004422,26.9,0.08257229832572298
E01004423,36.0,0.10774410774410774
E01004424,37.3,0.046065259117082535
E01004425,25.8,0.04387755102040816
E01004426,25.4,0.12304371289800324
E01004427,21.6,0.05255179383527034
E01004428,39.6,0.08202193609918931
E01004429,23.3,0.08232711306256861
E01004430,24.4,0.07600149756645451
E01004432,26.4,0.08039936941671046
E01004434,27.8,0.09086606720302887
E01004435,29.0,0.07749766573295985
E01004436,26.6,0.11294583883751651
E01004437,25.7,0.09612141652613827
E01004438,20.9,0.0807746811525744
E01004439,19.0,0.1132884262094305
E01004440,25.9,0.08892128279883382
E01004441,18.8,0.12788398154251812
E01004442,13.8,0.11467889908256881
E01004443,31.4,0.08586762075134168
E01004444,34.3,0.06642728904847396
E01004445,28.8,0.08393632416787265
E01004446,23.4,0.06944444444444445
E01004447,16.8,0.10103204780010863
